	mid	name	score	types	is_food	is_dish	is_beverage	is_ingredient
/m/08gzhm	/m/08gzhm	Gelbwurst	24.5849625007	Dish,Food	1	1	0	0
/m/09gkyh0	/m/09gkyh0	Fagottini	24.5849625007	Dish,Food	1	1	0	0
/m/0981pb	/m/0981pb	Chow mein sandwich	24.5849625007	Dish,Food	1	1	0	0
/m/0265my9	/m/0265my9	Akuri	24.5849625007	Dish,Food	1	1	0	0
/m/026zwly	/m/026zwly	Yellow Pea	24.2667865407	Food	1	0	0	0
/m/0dlsw6	/m/0dlsw6	Khmeli suneli	24.1699250014	Food,Ingredient	1	0	0	1
/m/02pyqft	/m/02pyqft	Smorz	23.6510516912	Food	1	0	0	0
/m/0fpj238	/m/0fpj238	Tahitian Chestnut	23.5849625007	Food	1	0	0	0
/m/04jb3c7	/m/04jb3c7	Sauce lyonnaise	23.5849625007	Dish,Food	1	1	0	0
/m/08gl3j	/m/08gl3j	Pressed duck	23.5849625007	Dish,Food	1	1	0	0
/m/026tr8y	/m/026tr8y	Cafreal	23.5849625007	Dish,Food	1	1	0	0
/m/02wsb20	/m/02wsb20	Red Wine (Ingredient)	23.1522576053	Food,Ingredient	1	0	0	1
/m/02q5wg8	/m/02q5wg8	Arroz a la valenciana	22.9068905956	Dish,Food	1	1	0	0
/m/060w1n	/m/060w1n	Callophyllis variegata	22.8841705191	Food,Ingredient	1	0	0	1
/m/03qjp5c	/m/03qjp5c	Foglie d'ulivo	22.8073549221	Food,Ingredient	1	0	0	1
/m/02vqjz4	/m/02vqjz4	White cut chicken	22.5849625007	Dish,Food	1	1	0	0
/m/09ltdb	/m/09ltdb	Szaloncukor	22.5849625007	Dish,Food	1	1	0	0
/m/08dl6d	/m/08dl6d	Shaobing	22.5849625007	Dish,Food	1	1	0	0
/m/028jhw	/m/028jhw	Pickert	22.5849625007	Dish,Food	1	1	0	0
/m/07b2rg	/m/07b2rg	Granadilla	22.5849625007	Food,Ingredient	1	0	0	1
/m/02qhft1	/m/02qhft1	False Starwort	22.5849625007	Food	1	0	0	0
/m/0gwdt_	/m/0gwdt_	Chimaki	22.5849625007	Dish,Food	1	1	0	0
/m/0dnl4z	/m/0dnl4z	Cheese roll	22.5849625007	Dish,Food	1	1	0	0
/m/04g2277	/m/04g2277	Bánh hỏi	22.5849625007	Dish,Food	1	1	0	0
/m/05f65_q	/m/05f65_q	Acqua pazza	22.5849625007	Dish,Food	1	1	0	0
/m/017z5n	/m/017z5n	Boysenberry	22.5622424242	Food,Ingredient	1	0	0	1
/m/04wc1w	/m/04wc1w	Kellog's Product 19 Cereal	22.417852514899998	Food	1	0	0	0
/m/03wds_n	/m/03wds_n	Kingston Black Apple	22.323477033200003	Food,Ingredient	1	0	0	1
/m/04pg70	/m/04pg70	Jagdwurst	22.1699250014	Dish,Food	1	1	0	0
/m/06c7yx	/m/06c7yx	Kurrat	21.789533645	Food,Ingredient	1	0	0	1
/m/02r_4ld	/m/02r_4ld	Water chestnut cake	21.5849625007	Dish,Food	1	1	0	0
/m/0d_6b4	/m/0d_6b4	Requeijão	21.5849625007	Food	1	0	0	0
/m/09dt82	/m/09dt82	Negimaki	21.5849625007	Dish,Food	1	1	0	0
/m/0bq4bp	/m/0bq4bp	Jain	21.5849625007	Dish,Food	1	1	0	0
/m/02q2b29	/m/02q2b29	Imagawayaki	21.5849625007	Dish,Food	1	1	0	0
/m/0gq6tj	/m/0gq6tj	Fruit and Nut (Candy bar)	21.5849625007	Food	1	0	0	0
/m/02qqpxj	/m/02qqpxj	Chiboust cream	21.5849625007	Dish,Food	1	1	0	0
/m/0b2_6l	/m/0b2_6l	Biscuit Tortoni	21.5849625007	Dish,Food	1	1	0	0
/m/02rhtd6	/m/02rhtd6	Bánh bò	21.5849625007	Dish,Food	1	1	0	0
/m/02wsb25	/m/02wsb25	White Wine (Ingredient)	21.3056342876	Food,Ingredient	1	0	0	1
/m/03cxvxl	/m/03cxvxl	Mundu	21.143383214	Food,Ingredient	1	0	0	1
/m/08dl28	/m/08dl28	Shipova	21.0154150524	Food,Ingredient	1	0	0	1
/m/02vpxcs	/m/02vpxcs	Coca-Cola Orange	21.0	Beverage,Food	1	0	1	0
/m/06g39w	/m/06g39w	Citropsis articulata	20.951284715	Food,Ingredient	1	0	0	1
/m/0c2kb9	/m/0c2kb9	Teiglach	20.584962500699998	Dish,Food	1	1	0	0
/m/07sp05	/m/07sp05	Pineapple bun	20.584962500699998	Dish,Food	1	1	0	0
/m/0cbv6m	/m/0cbv6m	Pan de coco	20.584962500699998	Dish,Food	1	1	0	0
/m/05qfbp	/m/05qfbp	Pakhala	20.584962500699998	Dish,Food	1	1	0	0
/m/0b90nr	/m/0b90nr	Kibbeh nayyeh	20.584962500699998	Dish,Food	1	1	0	0
/m/02rppnd	/m/02rppnd	Kasuzuke	20.584962500699998	Dish,Food	1	1	0	0
/m/025zrsr	/m/025zrsr	Kaipen	20.584962500699998	Dish,Food	1	1	0	0
/m/03chq8y	/m/03chq8y	Ikayaki	20.584962500699998	Dish,Food	1	1	0	0
/m/0d_tyn	/m/0d_tyn	Cheonggukjang	20.584962500699998	Dish,Food	1	1	0	0
/m/060vzr	/m/060vzr	Ogonori	20.4918530963	Food,Ingredient	1	0	0	1
/m/0dl8sq	/m/0dl8sq	Peanut Tree	20.4594316186	Food	1	0	0	0
/m/027hgtt	/m/027hgtt	Horsehair crab	20.2288186905	Food,Ingredient	1	0	0	1
/m/053tgh	/m/053tgh	Peanut Butter Fruit	20.1699250014	Food,Ingredient	1	0	0	1
/m/04mwtd2	/m/04mwtd2	Palm syrup	20.1699250014	Food,Ingredient	1	0	0	1
/m/026xlfs	/m/026xlfs	Cencioni	20.0443941194	Food,Ingredient	1	0	0	1
/m/0464sd1	/m/0464sd1	Small Balsam	20.022367813	Food	1	0	0	0
/m/05mr95	/m/05mr95	Tamago kake gohan	19.584962500699998	Dish,Food	1	1	0	0
/m/04g1_nd	/m/04g1_nd	Sopressa	19.584962500699998	Dish,Food	1	1	0	0
/m/09rglj7	/m/09rglj7	Red Wine Reduction	19.584962500699998	Food	1	0	0	0
/m/0fcbk7	/m/0fcbk7	Pinus maximartinezii	19.584962500699998	Food	1	0	0	0
/m/0gbkj3	/m/0gbkj3	Persipan	19.584962500699998	Dish,Food	1	1	0	0
/m/0frxjc	/m/0frxjc	Meibutsu	19.584962500699998	Dish,Food	1	1	0	0
/m/026fqp6	/m/026fqp6	Gaisburger Marsch	19.584962500699998	Dish,Food	1	1	0	0
/m/0dfxdcv	/m/0dfxdcv	Chuck steak (Ingredient)	19.584962500699998	Food,Ingredient	1	0	0	1
/m/08nskx	/m/08nskx	Cabécou	19.584962500699998	Food	1	0	0	0
/m/027b4yn	/m/027b4yn	Bleu du Vercors-Sassenage	19.584962500699998	Food	1	0	0	0
/m/025yvyg	/m/025yvyg	Bierwurst	19.584962500699998	Dish,Food	1	1	0	0
/m/02r6jrt	/m/02r6jrt	Arrosticini	19.584962500699998	Dish,Food	1	1	0	0
/m/02vnwkw	/m/02vnwkw	Aria di Festa	19.584962500699998	Dish,Food	1	1	0	0
/m/05sqq8b	/m/05sqq8b	Extra virgin olive oil	19.1922928145	Food,Ingredient	1	0	0	1
/m/05yr1lg	/m/05yr1lg	All-purpose Flour	19.052568050799998	Food,Ingredient	1	0	0	1
/m/03n8fs7	/m/03n8fs7	safflower oil	19.0443941194	Food,Ingredient	1	0	0	1
/m/05rs73	/m/05rs73	Lemonsoda	19.0	Beverage,Dish,Food	1	1	1	0
/m/0867fw	/m/0867fw	Complete Wheat Bran Flakes	18.8579809951	Food	1	0	0	0
/m/04f182w	/m/04f182w	Humpty Doo Lime	18.8137811912	Food,Ingredient	1	0	0	1
/m/0446c0s	/m/0446c0s	Red Leaf Lettuce	18.6617780978	Food,Ingredient	1	0	0	1
/m/0g_wpz	/m/0g_wpz	Zosui	18.584962500699998	Dish,Food	1	1	0	0
/m/0gwhwjp	/m/0gwhwjp	Wheat noodles	18.584962500699998	Food,Ingredient	1	0	0	1
/m/027sjkl	/m/027sjkl	Spiced rice	18.584962500699998	Dish,Food	1	1	0	0
/m/0c6gg	/m/0c6gg	Frutta martorana	18.584962500699998	Dish,Food	1	1	0	0
/m/09gjskd	/m/09gjskd	Fritelli	18.584962500699998	Dish,Food	1	1	0	0
/m/0cbdqr	/m/0cbdqr	Drifter (Candy bar)	18.584962500699998	Food	1	0	0	0
/m/027tly9	/m/027tly9	Churchkhela	18.584962500699998	Dish,Food	1	1	0	0
/m/02x0sxk	/m/02x0sxk	Bukayo	18.584962500699998	Dish,Food	1	1	0	0
/m/02rt86j	/m/02rt86j	Bánh rán	18.584962500699998	Dish,Food	1	1	0	0
/m/05v6cgd	/m/05v6cgd	Sesame seed	18.4676055501	Food,Ingredient	1	0	0	1
/m/094_69	/m/094_69	Spanish rice	18.1699250014	Food,Ingredient	1	0	0	1
/m/05rkbnh	/m/05rkbnh	Wolfschmidt Kummel	18.0279059966	Food,Ingredient	1	0	0	1
/m/06rk56	/m/06rk56	Peacotum	17.6934869575	Food,Ingredient	1	0	0	1
/m/0gl3jh5	/m/0gl3jh5	Turkey meat	17.6073303137	Food,Ingredient	1	0	0	1
/m/0dgn6v0	/m/0dgn6v0	Thymus capitatus	17.584962500699998	Food	1	0	0	0
/m/09gb8by	/m/09gb8by	Taglierini	17.584962500699998	Dish,Food	1	1	0	0
/m/03cr2cg	/m/03cr2cg	Sujebi	17.584962500699998	Dish,Food	1	1	0	0
/m/0fpv9w	/m/0fpv9w	Soor ploom	17.584962500699998	Dish,Food	1	1	0	0
/m/03clqbw	/m/03clqbw	Satay bee hoon	17.584962500699998	Dish,Food	1	1	0	0
/m/08tnvc	/m/08tnvc	Romeritos	17.584962500699998	Dish,Food	1	1	0	0
/m/0bjpvy	/m/0bjpvy	Petit Gâteau	17.584962500699998	Dish,Food	1	1	0	0
/m/07zy_1	/m/07zy_1	Gyūtan	17.584962500699998	Dish,Food	1	1	0	0
/m/02747y8	/m/02747y8	Ghapama	17.584962500699998	Dish,Food	1	1	0	0
/m/0b4rl8	/m/0b4rl8	Fried prawn	17.584962500699998	Dish,Food	1	1	0	0
/m/03gqdpx	/m/03gqdpx	Carajillo	17.584962500699998	Dish,Food	1	1	0	0
/m/09g8706	/m/09g8706	Anelli	17.584962500699998	Dish,Food	1	1	0	0
/m/04d_5yf	/m/04d_5yf	Native Gooseberry	17.4553272203	Food,Ingredient	1	0	0	1
/m/05n1hzb	/m/05n1hzb	Pineapple Juice	17.4035446782	Food,Ingredient	1	0	0	1
/m/0446b_g	/m/0446b_g	Navy Beans (Biological Subspecies)	17.2784494582	Food,Ingredient	1	0	0	1
/m/0bjryw	/m/0bjryw	Felty germander	17.0	Food,Ingredient	1	0	0	1
/m/0ghblmf	/m/0ghblmf	Black bean	16.6617780978	Food	1	0	0	0
/m/04gv05_	/m/04gv05_	Water Mimosa	16.584962500699998	Food	1	0	0	0
/m/08pzwp	/m/08pzwp	Telemea	16.584962500699998	Food	1	0	0	0
/m/03whbkt	/m/03whbkt	Sake kasu	16.584962500699998	Dish,Food	1	1	0	0
/m/03gs3sm	/m/03gs3sm	Rochebaron	16.584962500699998	Food	1	0	0	0
/m/05znxfy	/m/05znxfy	Quadratini	16.584962500699998	Dish,Food	1	1	0	0
/m/03cbzkj	/m/03cbzkj	Pissalat	16.584962500699998	Dish,Food	1	1	0	0
/m/08d3r7	/m/08d3r7	Mattha	16.584962500699998	Dish,Food	1	1	0	0
/m/06h5z4	/m/06h5z4	Kombdi vade	16.584962500699998	Dish,Food	1	1	0	0
/m/0d0g5y	/m/0d0g5y	Jhunka	16.584962500699998	Dish,Food	1	1	0	0
/m/04fklc	/m/04fklc	Beurre noir	16.584962500699998	Dish,Food	1	1	0	0
/m/02rn0hq	/m/02rn0hq	Bánh da lợn	16.584962500699998	Dish,Food	1	1	0	0
/m/03csmy0	/m/03csmy0	Baghara baingan	16.584962500699998	Dish,Food	1	1	0	0
/m/0446byb	/m/0446byb	Beet Greens	16.4918530963	Food,Ingredient	1	0	0	1
/m/0c0ff8	/m/0c0ff8	Allium anceps	16.3436021377	Food,Ingredient	1	0	0	1
/m/04n622	/m/04n622	Teewurst	16.1699250014	Dish,Food	1	1	0	0
/m/0dfxc_y	/m/0dfxc_y	Tabasco sauce	16.1699250014	Food,Ingredient	1	0	0	1
/m/083z5x	/m/083z5x	Yeheb nut	16.0	Food	1	0	0	0
/m/0284r5q	/m/0284r5q	Flyte (Candy bar)	16.0	Food	1	0	0	0
/m/02x6wjm	/m/02x6wjm	American Wild Carrot	15.7548875022	Food	1	0	0	0
/m/066bt5	/m/066bt5	Catjang	15.7004397181	Food	1	0	0	0
/m/0n5vv	/m/0n5vv	Tourin	15.5849625007	Dish,Food	1	1	0	0
/m/0h72p5	/m/0h72p5	Tonburi	15.5849625007	Dish,Food	1	1	0	0
/m/0408vj	/m/0408vj	Toaster pastry	15.5849625007	Dish,Food	1	1	0	0
/m/0dj2x3	/m/0dj2x3	Muthia	15.5849625007	Dish,Food	1	1	0	0
/m/0kw1g	/m/0kw1g	Mató	15.5849625007	Food	1	0	0	0
/m/09lmc5	/m/09lmc5	Leipziger Allerlei	15.5849625007	Dish,Food	1	1	0	0
/m/02rgjs1	/m/02rgjs1	Kousa Mahshi	15.5849625007	Dish,Food	1	1	0	0
/m/07706lz	/m/07706lz	Crawfish tails	15.5849625007	Food,Ingredient	1	0	0	1
/m/0c_lmc1	/m/0c_lmc1	Aceymac	15.5849625007	Food	1	0	0	0
/m/0gl400z	/m/0gl400z	Quail meat	15.5156998383	Food,Ingredient	1	0	0	1
/m/04gs0tc	/m/04gs0tc	Sweet Detar	15.491853096300002	Food	1	0	0	0
/m/05n8_0s	/m/05n8_0s	Cherry Brandy	15.4553272203	Food,Ingredient	1	0	0	1
/m/04qvv63	/m/04qvv63	Total Raisin Bran	15.4429434959	Food	1	0	0	0
/m/0c88_3	/m/0c88_3	Jibneh Arabieh	15.169925001400001	Food	1	0	0	0
/m/072td3	/m/072td3	Black bean paste	15.169925001400001	Food,Ingredient	1	0	0	1
/m/03cc8dv	/m/03cc8dv	Ris de veau	15.0443941194	Food,Ingredient	1	0	0	1
/m/05n0496	/m/05n0496	Wheatables	15.0	Food	1	0	0	0
/m/06sw4n	/m/06sw4n	Tamagozake	15.0	Beverage,Dish,Food	1	1	1	0
/m/05n1hyb	/m/05n1hyb	White Rum (Distilled spirit type)	14.951284715	Beverage,Food,Ingredient	1	0	1	1
/m/05n990v	/m/05n990v	Fruit punch	14.7548875022	Food,Ingredient	1	0	0	1
/m/01q3v6	/m/01q3v6	Aprium	14.607330313699999	Food,Ingredient	1	0	0	1
/m/064lp70	/m/064lp70	Sutherland Begonia	14.5849625007	Food	1	0	0	0
/m/02qz0qk	/m/02qz0qk	Salmis	14.5849625007	Dish,Food	1	1	0	0
/m/02vr0y2	/m/02vr0y2	Pouligny-Saint-Pierre cheese	14.5849625007	Food	1	0	0	0
/m/02q8hl7	/m/02q8hl7	Plain loaf	14.5849625007	Dish,Food	1	1	0	0
/m/02r0hll	/m/02r0hll	Pig's ear	14.5849625007	Dish,Food	1	1	0	0
/m/0gyqwy	/m/0gyqwy	Mountain Bar	14.5849625007	Food	1	0	0	0
/m/06_p19	/m/06_p19	Moronga	14.5849625007	Dish,Food	1	1	0	0
/m/09v3zmt	/m/09v3zmt	Lemon liqueur	14.5849625007	Dish,Food	1	1	0	0
/m/02h1qq	/m/02h1qq	Hanabiramochi	14.5849625007	Dish,Food	1	1	0	0
/m/09f4zy	/m/09f4zy	Fried cauliflower	14.5849625007	Dish,Food	1	1	0	0
/m/05c0271	/m/05c0271	Dobera glabra	14.5849625007	Food	1	0	0	0
/m/07_sxq	/m/07_sxq	Chicken piccata	14.5849625007	Dish,Food	1	1	0	0
/m/0278_js	/m/0278_js	Castelrosso cheese	14.5849625007	Food	1	0	0	0
/m/09gqg6c	/m/09gqg6c	Casoncelli	14.5849625007	Dish,Food	1	1	0	0
/m/04n2qg	/m/04n2qg	Baccaurea ramiflora	14.3923174228	Food,Ingredient	1	0	0	1
/m/0gxtyb	/m/0gxtyb	Chinese Wild Ginger	14.3219280949	Food	1	0	0	0
/m/0ch4_52	/m/0ch4_52	Malida	14.169925001400001	Dish,Food	1	1	0	0
/m/0fnfql	/m/0fnfql	Ajika	14.169925001400001	Food,Ingredient	1	0	0	1
/m/0288v18	/m/0288v18	Little Indian Breadroot	14.022367812999999	Food	1	0	0	0
/m/0d9cpx	/m/0d9cpx	Scarlet Skullcap	14.0	Food,Ingredient	1	0	0	1
/m/03d75j	/m/03d75j	Chili powder	13.9772799235	Food,Ingredient	1	0	0	1
/m/016rbg	/m/016rbg	Melon (Ingredient)	13.929258408599999	Food,Ingredient	1	0	0	1
/m/027xdd5	/m/027xdd5	Cyprus brandy	13.8703647196	Food,Ingredient	1	0	0	1
/m/015fyw	/m/015fyw	Poppy (Fictional Object)	13.6934869575	Food,Ingredient	1	0	0	1
/m/0446bwq	/m/0446bwq	Turnip greens	13.6510516912	Food,Ingredient	1	0	0	1
/m/05n1hyx	/m/05n1hyx	Papaya Juice	13.6293566201	Food,Ingredient	1	0	0	1
/m/027436c	/m/027436c	Quinto quarto	13.5849625007	Dish,Food	1	1	0	0
/m/02w1488	/m/02w1488	Pommes dauphine	13.5849625007	Dish,Food	1	1	0	0
/m/09mhk5	/m/09mhk5	Parsi cuisine	13.5849625007	Dish,Food	1	1	0	0
/m/03t6zp	/m/03t6zp	Mizuame	13.5849625007	Dish,Food	1	1	0	0
/m/09gcx9w	/m/09gcx9w	Mala Mogodu	13.5849625007	Dish,Food	1	1	0	0
/m/02w9n7j	/m/02w9n7j	Kueh tutu	13.5849625007	Dish,Food	1	1	0	0
/m/047vph	/m/047vph	Kornigou	13.5849625007	Dish,Food	1	1	0	0
/m/0cbv8b	/m/0cbv8b	Inipit	13.5849625007	Dish,Food	1	1	0	0
/m/02rlqlq	/m/02rlqlq	Fatányéros	13.5849625007	Dish,Food	1	1	0	0
/m/047b428	/m/047b428	Eggs Neptune	13.5849625007	Dish,Food	1	1	0	0
/m/07y_v2	/m/07y_v2	Egg bhurji	13.5849625007	Dish,Food	1	1	0	0
/m/02rws0r	/m/02rws0r	Deuk Deuk Tong	13.5849625007	Dish,Food	1	1	0	0
/m/04jdf8q	/m/04jdf8q	Caquelon	13.5849625007	Dish,Food	1	1	0	0
/m/02rnfxk	/m/02rnfxk	Bánh chuối	13.5849625007	Dish,Food	1	1	0	0
/m/04hdlzk	/m/04hdlzk	Sea Bass	13.5156998383	Food,Ingredient	1	0	0	1
/m/03cnqg_	/m/03cnqg_	Asian Hazel	13.459431618599998	Food	1	0	0	0
/m/03qhnv4	/m/03qhnv4	Italian sweet pepper	13.3923174228	Dish,Food	1	1	0	0
/m/04f5z8v	/m/04f5z8v	Emu Apple	13.3663222142	Food,Ingredient	1	0	0	1
/m/0bgz_6	/m/0bgz_6	Gratin dauphinois	13.169925001400001	Dish,Food	1	1	0	0
/m/08dj22	/m/08dj22	Cock-a-leekie soup	13.169925001400001	Dish,Food	1	1	0	0
/m/026xm21	/m/026xm21	Lanterne	13.0443941194	Food,Ingredient	1	0	0	1
/m/027fcr2	/m/027fcr2	Cavatappi	13.0443941194	Food,Ingredient	1	0	0	1
/m/05n99dc	/m/05n99dc	Raspberry liqueur	13.027905996600001	Food,Ingredient	1	0	0	1
/m/05rsbz	/m/05rsbz	Pelmosoda	13.0	Beverage,Dish,Food	1	1	1	0
/m/0d7tmh	/m/0d7tmh	Cadbury Snowflake	13.0	Food	1	0	0	0
/m/06g33y	/m/06g33y	Amazon Grape	12.9068905956	Food,Ingredient	1	0	0	1
/m/05n4t_w	/m/05n4t_w	Vanilla Ice Cream (Ingredient)	12.7142455177	Food,Ingredient	1	0	0	1
/m/05n2vn_	/m/05n2vn_	Sweet Vermouth	12.677719641600001	Food,Ingredient	1	0	0	1
/m/0b2db_	/m/0b2db_	Rigotte de Condrieu	12.5849625007	Food	1	0	0	0
/m/092rs1	/m/092rs1	Philadelphia Pepper Pot	12.5849625007	Dish,Food	1	1	0	0
/m/086hsc	/m/086hsc	Makguksu	12.5849625007	Dish,Food	1	1	0	0
/m/04gr7sp	/m/04gr7sp	Lechazo	12.5849625007	Dish,Food	1	1	0	0
/m/03ckv4m	/m/03ckv4m	Gianchetti	12.5849625007	Dish,Food	1	1	0	0
/m/08jg_x	/m/08jg_x	Dysphania botrys	12.5849625007	Food	1	0	0	0
/m/0260yhs	/m/0260yhs	Cow Tales	12.5849625007	Food	1	0	0	0
/m/03c756s	/m/03c756s	Checca sauce	12.5849625007	Dish,Food	1	1	0	0
/m/056jpt5	/m/056jpt5	Bichak	12.5849625007	Dish,Food	1	1	0	0
/m/02vkzbw	/m/02vkzbw	Bao yu	12.5849625007	Dish,Food	1	1	0	0
/m/05n1jmw	/m/05n1jmw	Dry Vermouth	12.4553272203	Food,Ingredient	1	0	0	1
/m/05n6kz9	/m/05n6kz9	Beef bouillon	12.4553272203	Food,Ingredient	1	0	0	1
/m/04d_gxt	/m/04d_gxt	Wiry ground-berry	12.3987436919	Food,Ingredient	1	0	0	1
/m/05yr18_	/m/05yr18_	Unsalted Butter (Ingredient)	12.108524456800001	Food,Ingredient	1	0	0	1
/m/05n6m_p	/m/05n6m_p	Peach schnapps	12.027905996600001	Food,Ingredient	1	0	0	1
/m/03by8b4	/m/03by8b4	Bigelow's tickseed	12.022367812999999	Food	1	0	0	0
/m/05rs7t	/m/05rs7t	Oransoda	12.0	Beverage,Dish,Food	1	1	1	0
/m/05n91f7	/m/05n91f7	Fruit juice (Ingredient)	11.924812503599998	Food,Ingredient	1	0	0	1
/m/0416r3y	/m/0416r3y	Carnaroli	11.8703647196	Food,Ingredient	1	0	0	1
/m/02x5hfv	/m/02x5hfv	MultiGrain Cheerios	11.8328900142	Food	1	0	0	0
/m/04_q21f	/m/04_q21f	Dark Rum	11.7992816215	Food,Ingredient	1	0	0	1
/m/0db1qk	/m/0db1qk	Bagoong monamon	11.672425342	Food,Ingredient	1	0	0	1
/m/05km860	/m/05km860	Sorb Apple	11.6510516912	Food,Ingredient	1	0	0	1
/m/0446c0l	/m/0446c0l	Iceburg Lettuce	11.6510516912	Food,Ingredient	1	0	0	1
/m/05km85y	/m/05km85y	Empire Apples	11.6510516912	Food,Ingredient	1	0	0	1
/m/05n1hk8	/m/05n1hk8	Lemon peel	11.6293566201	Food,Ingredient	1	0	0	1
/m/05n6l8q	/m/05n6l8q	Blue Curacao (Ingredient)	11.612868497300001	Food,Ingredient	1	0	0	1
/m/09xss5	/m/09xss5	Zarangollo	11.5849625007	Dish,Food	1	1	0	0
/m/02vwbbb	/m/02vwbbb	Tomate Frito	11.5849625007	Dish,Food	1	1	0	0
/m/02vkv_k	/m/02vkv_k	Secret (Candy bar)	11.5849625007	Food	1	0	0	0
/m/0520kpl	/m/0520kpl	Natura water	11.5849625007	Dish,Food	1	1	0	0
/m/0bs7bcg	/m/0bs7bcg	Méchoui	11.5849625007	Dish,Food	1	1	0	0
/m/065zykr	/m/065zykr	Lacebark Tree	11.5849625007	Food	1	0	0	0
/m/0ct715	/m/0ct715	Horumonyaki	11.5849625007	Dish,Food	1	1	0	0
/m/04gn8cp	/m/04gn8cp	Horalky	11.5849625007	Food	1	0	0	0
/m/02w_fpt	/m/02w_fpt	Grattachecca	11.5849625007	Dish,Food	1	1	0	0
/m/02818dj	/m/02818dj	Eat-More	11.5849625007	Food	1	0	0	0
/m/03md8v9	/m/03md8v9	Coppia Ferrarese	11.5849625007	Dish,Food	1	1	0	0
/m/05pbkhk	/m/05pbkhk	Chiburekki	11.5849625007	Dish,Food	1	1	0	0
/m/0cmb3c	/m/0cmb3c	Chèvre chaud	11.5849625007	Dish,Food	1	1	0	0
/m/09v2fwy	/m/09v2fwy	Biscuit rose de Reims	11.5849625007	Dish,Food	1	1	0	0
/m/02r709k	/m/02r709k	Bakpia Pathok	11.5849625007	Dish,Food	1	1	0	0
/m/04hdl_5	/m/04hdl_5	Fatty Tuna	11.5622424242	Food,Ingredient	1	0	0	1
/m/04tz4yv	/m/04tz4yv	Raisin Bran Crunch	11.491853096300002	Food	1	0	0	0
/m/0dgqw7t	/m/0dgqw7t	Thymus carnosus	11.459431618599998	Food	1	0	0	0
/m/05n1jmm	/m/05n1jmm	Sweet Red Vermouth	11.4553272203	Food,Ingredient	1	0	0	1
/m/08w_11	/m/08w_11	Mishima beef	11.4429434959	Food,Ingredient	1	0	0	1
/m/04hdm0f	/m/04hdm0f	Porcini Mushroom	11.3923174228	Food,Ingredient	1	0	0	1
/m/0446b_4	/m/0446b_4	Kidney beans	11.3663222142	Food,Ingredient	1	0	0	1
/m/05n8_5k	/m/05n8_5k	Sliced fruit	11.2573878427	Food,Ingredient	1	0	0	1
/m/04hdlys	/m/04hdlys	Jumbo Mushroom	11.0768155971	Food,Ingredient	1	0	0	1
/m/03nlz9x	/m/03nlz9x	Mostaccioli	11.0443941194	Food,Ingredient	1	0	0	1
/m/03yw80w	/m/03yw80w	Lasagnette (Ingredient)	11.0443941194	Food,Ingredient	1	0	0	1
/m/05n9c4r	/m/05n9c4r	Yellow Chartreuse (Ingredient)	11.027905996600001	Food,Ingredient	1	0	0	1
/m/05n4t8z	/m/05n4t8z	Orange Liqueur	11.027905996600001	Food,Ingredient	1	0	0	1
/m/04_by9h	/m/04_by9h	Garlic scape	11.027905996600001	Food,Ingredient	1	0	0	1
/m/05mzwvq	/m/05mzwvq	Oiticica	11.022367812999999	Food	1	0	0	0
/m/05n1lfg	/m/05n1lfg	Gomme syrup	10.9772799235	Food,Ingredient	1	0	0	1
/m/026d96g	/m/026d96g	Carissa lanceolata	10.9068905956	Food,Ingredient	1	0	0	1
/m/04yl4g1	/m/04yl4g1	Creme de Marrons	10.897845455999999	Food,Ingredient	1	0	0	1
/m/0hh1g60	/m/0hh1g60	Jack Daniel's (Ingredient)	10.8703647196	Food,Ingredient	1	0	0	1
/m/04tn301	/m/04tn301	urad dal	10.8423503434	Food,Ingredient	1	0	0	1
/m/04zs08d	/m/04zs08d	Total Corn Flakes	10.8073549221	Food	1	0	0	0
/m/04hdly4	/m/04hdly4	Taisho  Shrimp	10.7142455177	Food,Ingredient	1	0	0	1
/m/04hdl_t	/m/04hdl_t	Botan Shrimp	10.7142455177	Food,Ingredient	1	0	0	1
/m/04hdly9	/m/04hdly9	Black Tiger Shrimp	10.7142455177	Food,Ingredient	1	0	0	1
/m/04hdl_z	/m/04hdl_z	Short Neck  Clams	10.6934869575	Food,Ingredient	1	0	0	1
/m/04hdlz2	/m/04hdlz2	Pen Shell  Clams	10.6934869575	Food,Ingredient	1	0	0	1
/m/04hdlzq	/m/04hdlzq	Jinhua Pork	10.6934869575	Food,Ingredient	1	0	0	1
/m/04hdm0l	/m/04hdm0l	Hamaguri Clams	10.6934869575	Food,Ingredient	1	0	0	1
/m/04hdlyg	/m/04hdlyg	Salmon Roe	10.672425342	Food,Ingredient	1	0	0	1
/m/04hdm1_	/m/04hdm1_	Cod Soft Roe	10.672425342	Food,Ingredient	1	0	0	1
/m/04hdlym	/m/04hdlym	Cod Roe	10.672425342	Food,Ingredient	1	0	0	1
/m/04hdlyy	/m/04hdlyy	Supreme  Squid	10.6293566201	Food,Ingredient	1	0	0	1
/m/04dzcm9	/m/04dzcm9	Golden Apple (Ingredient)	10.6293566201	Food,Ingredient	1	0	0	1
/m/04hdm1p	/m/04hdm1p	Spanish  Mackerel	10.6073303137	Food,Ingredient	1	0	0	1
/m/04hdl_b	/m/04hdl_b	Red fish	10.6073303137	Food,Ingredient	1	0	0	1
/m/0589c2	/m/0589c2	Tupla	10.5849625007	Food	1	0	0	0
