mid	name	score	types	is_food	is_dish	is_beverage	is_ingredient
/m/03nlz9x	Mostaccioli	11.0443941194	Food,Ingredient	1	0	0	1
/m/03yw80w	Lasagnette (Ingredient)	11.0443941194	Food,Ingredient	1	0	0	1
/m/05n9c4r	Yellow Chartreuse (Ingredient)	11.0279059966	Food,Ingredient	1	0	0	1
/m/05n4t8z	Orange Liqueur	11.0279059966	Food,Ingredient	1	0	0	1
/m/04_by9h	Garlic scape	11.0279059966	Food,Ingredient	1	0	0	1
/m/05mzwvq	Oiticica	11.022367813	Food	1	0	0	0
/m/0cxh61	Sungnyung	11.0	Dish	0	1	0	0
/m/0fctqx	Moffat toffee	11.0	Dish	0	1	0	0
/m/09v46d	Lolly cake	11.0	Dish	0	1	0	0
/m/07yj3ns	Cartellate	11.0	Dish	0	1	0	0
/m/05n1lfg	Gomme syrup	10.9772799235	Food,Ingredient	1	0	0	1
/m/047lfc1	Atherton Raspberry	10.951284715	Ingredient	0	0	0	1
/m/026d96g	Carissa lanceolata	10.9068905956	Food,Ingredient	1	0	0	1
/m/04yl4g1	Creme de Marrons	10.897845456	Food,Ingredient	1	0	0	1
/m/0hh1g60	Jack Daniel's (Ingredient)	10.8703647196	Food,Ingredient	1	0	0	1
/m/04tn301	urad dal	10.8423503434	Food,Ingredient	1	0	0	1
/m/04zs08d	Total Corn Flakes	10.8073549221	Food	1	0	0	0
/m/04hdly4	Taisho  Shrimp	10.7142455177	Food,Ingredient	1	0	0	1
/m/04hdl_t	Botan Shrimp	10.7142455177	Food,Ingredient	1	0	0	1
/m/04hdly9	Black Tiger Shrimp	10.7142455177	Food,Ingredient	1	0	0	1
/m/04hdl_z	Short Neck  Clams	10.6934869575	Food,Ingredient	1	0	0	1
/m/04hdlz2	Pen Shell  Clams	10.6934869575	Food,Ingredient	1	0	0	1
/m/04hdlzq	Jinhua Pork	10.6934869575	Food,Ingredient	1	0	0	1
/m/04hdm0l	Hamaguri Clams	10.6934869575	Food,Ingredient	1	0	0	1
/m/04hdlyg	Salmon Roe	10.672425342	Food,Ingredient	1	0	0	1
/m/04hdm1_	Cod Soft Roe	10.672425342	Food,Ingredient	1	0	0	1
/m/04hdlym	Cod Roe	10.672425342	Food,Ingredient	1	0	0	1
/m/04hdlyy	Supreme  Squid	10.6293566201	Food,Ingredient	1	0	0	1
/m/04dzcm9	Golden Apple (Ingredient)	10.6293566201	Food,Ingredient	1	0	0	1
/m/04hdm1p	Spanish  Mackerel	10.6073303137	Food,Ingredient	1	0	0	1
/m/04hdl_b	Red fish	10.6073303137	Food,Ingredient	1	0	0	1
/m/047t2p7	Vodka Cruiser	10.5849625007	Beverage,Dish	0	1	1	0
/m/0589c2	Tupla	10.5849625007	Food	1	0	0	0
/m/0404hf5	Tequila and Tonic	10.5849625007	Beverage,Dish	0	1	1	0
/m/04r387	Teh talua	10.5849625007	Beverage,Dish	0	1	1	0
/m/03c3pdn	Strade dei vini e dei sapori	10.5849625007	Dish,Food	1	1	0	0
/m/04hdlzd	Scampi Shrimp	10.5849625007	Food,Ingredient	1	0	0	1
/m/02x0dlv	Prinzregententorte	10.5849625007	Dish,Food	1	1	0	0
/m/080dn9h	Porchcrawler	10.5849625007	Beverage,Dish	0	1	1	0
/m/09g7533	Poinsettia (Beverage)	10.5849625007	Beverage,Dish	0	1	1	0
/m/09gn83d	Pillus	10.5849625007	Dish,Food	1	1	0	0
/m/02797pw	Partan bree	10.5849625007	Dish,Food	1	1	0	0
/m/03cr0nn	Oatmeal Cookie	10.5849625007	Beverage,Dish	0	1	1	0
/m/0cvjcv	Hershey's Snack Barz	10.5849625007	Food	1	0	0	0
/m/063hnv3	Hefe Weiss	10.5849625007	Beverage	0	0	1	0
/m/09fn7j	Gohyah tea	10.5849625007	Beverage	0	0	1	0
/m/0d33mm	Goat roti	10.5849625007	Dish,Food	1	1	0	0
/m/05ndq3s	Ghisa	10.5849625007	Beverage	0	0	1	0
/m/05khjx_	Gastown Amber Ale	10.5849625007	Beverage	0	0	1	0
/m/0c1wh7	Futurist meals	10.5849625007	Dish,Food	1	1	0	0
/m/0ggm4tk	Freshly ground black pepper	10.5849625007	Ingredient	0	0	0	1
/m/03cbblb	Fazuelos	10.5849625007	Dish,Food	1	1	0	0
/m/0520m9k	Dovedale cheese	10.5849625007	Food	1	0	0	0
/m/09lr5l	Deep fried Twinkie	10.5849625007	Dish	0	1	0	0
/m/09gk6z1	Clover Club Cocktail	10.5849625007	Beverage,Dish	0	1	1	0
/m/05n7z4j	Churchill (Dish)	10.5849625007	Beverage,Dish	0	1	1	0
/m/05y37l	Chokladboll	10.5849625007	Dish,Food	1	1	0	0
/m/06gjm5	Chicken Madras	10.5849625007	Dish,Food	1	1	0	0
/m/0d88bv	Chicken lollipop	10.5849625007	Dish,Food	1	1	0	0
/m/0b7mjc6	Cake Mix	10.5849625007	Ingredient	0	0	0	1
/m/02zck1	Buccellato	10.5849625007	Dish,Food	1	1	0	0
/m/0jw9c87	Brazilian Barbecue	10.5849625007	Dish	0	1	0	0
/m/027qswh	Bombardino	10.5849625007	Dish,Food	1	1	0	0
/m/0bf_g3	Bacon and egg pie	10.5849625007	Dish,Food	1	1	0	0
/m/04f1j5k	Austromyrtus dulcis	10.5849625007	Ingredient	0	0	0	1
/m/04hdlx_	Managatsuo Tuna	10.5622424242	Food,Ingredient	1	0	0	1
/m/04hdm03	Iwa Oyster	10.5622424242	Food,Ingredient	1	0	0	1
/m/0gwdzm	Hamo	10.5622424242	Food,Ingredient	1	0	0	1
/m/04hdm0x	Giant Eel	10.5622424242	Food,Ingredient	1	0	0	1
/m/04hdm11	Asyura Oyster	10.5622424242	Food,Ingredient	1	0	0	1
/m/04hdm2g	Ara (fish)	10.5622424242	Food,Ingredient	1	0	0	1
/m/04hdl_n	Salted Salmon	10.5391588111	Food,Ingredient	1	0	0	1
/m/04hdlzw	Matsuba Crab	10.5391588111	Food,Ingredient	1	0	0	1
/m/04hdm1c	Juvenile Salmon	10.5391588111	Food,Ingredient	1	0	0	1
/m/05n81f9	Peach purée	10.5274770061	Food,Ingredient	1	0	0	1
/m/04hdm1j	Black Pig (Ingredient)	10.5156998383	Food,Ingredient	1	0	0	1
/m/04hdm1v	Beef Cheek	10.5156998383	Food,Ingredient	1	0	0	1
/m/04hdlxv	Dried Abalone	10.4918530963	Food,Ingredient	1	0	0	1
/m/04hdm0r	Shanghai Crab	10.4676055501	Food,Ingredient	1	0	0	1
/m/06bxfh	Frosted Cheerios	10.4676055501	Food	1	0	0	0
/m/026mw_4	Wooly Congea	10.4594316186	Food	1	0	0	0
/m/02xb2n2	Nogal Criollo	10.4594316186	Food	1	0	0	0
/m/05n1hyk	Apricot brandy	10.4553272203	Food,Ingredient	1	0	0	1
/m/0gt68f	Satan's Whiskers	10.3923174228	Beverage,Dish	0	1	1	0
/m/05n4tjz	Guava juice (Ingredient)	10.3793783671	Food,Ingredient	1	0	0	1
/m/0415hv_	Lazarakia	10.3219280949	Dish	0	1	0	0
/m/04hdm08	Giant Lobster	10.2854022189	Food,Ingredient	1	0	0	1
/m/07qsrs	Fermented bean curd	10.2854022189	Food,Ingredient	1	0	0	1
/m/04hdm24	Kinoko Mushroom	10.2573878427	Food,Ingredient	1	0	0	1
/m/04hdm16	Takaashi Crab	10.1996723448	Food,Ingredient	1	0	0	1
/m/05b1swx	Polar Bear (Beverage)	10.1699250014	Beverage,Dish	0	1	1	0
/m/0462y1s	Flaming volcano	10.1699250014	Beverage,Dish	0	1	1	0
/m/05v6cf4	Puy lentil	10.1395513524	Food,Ingredient	1	0	0	1
/m/03yw80c	Spaghettini (Ingredient)	10.0443941194	Food,Ingredient	1	0	0	1
/m/05n9bcq	Peppermint schnapps	10.0279059966	Food,Ingredient	1	0	0	1
/m/05n4wf5	PAMA pomegranate flavoured liquor	10.0279059966	Food,Ingredient	1	0	0	1
/m/05n2wpz	Kumel	10.0279059966	Food,Ingredient	1	0	0	1
/m/05n1hsz	Heering Cherry Liqueur	10.0279059966	Food,Ingredient	1	0	0	1
/m/05n6kbj	Cherry Liqueur	10.0279059966	Food,Ingredient	1	0	0	1
/m/05n6jvg	Banana liqueur	10.0279059966	Food,Ingredient	1	0	0	1
/m/05n6k01	Apple Schnapps (Ingredient)	10.0279059966	Food,Ingredient	1	0	0	1
/m/05n9bgp	Apple Pucker	10.0279059966	Food,Ingredient	1	0	0	1
/m/04hdl_h	Dried Scallop	10.0112272554	Food,Ingredient	1	0	0	1
/m/0hmvxxv	Soy ice cream	10.0	Dish	0	1	0	0
/m/0dfxdd2	Quick-cooking oat	10.0	Ingredient	0	0	0	1
/m/05v67qc	Quiche lorraine	10.0	Dish	0	1	0	0
/m/02rfj67	Nasi paprik	10.0	Dish	0	1	0	0
/m/0fp1mc	M-Azing	10.0	Food	1	0	0	0
/m/03m89fy	Kapampangan cuisine	10.0	Dish	0	1	0	0
/m/02726ws	Crappit heid	10.0	Dish	0	1	0	0
/m/07v2z7	Cocktail bun	10.0	Dish	0	1	0	0
/m/026ck9m	Capparis mitchellii	10.0	Ingredient	0	0	0	1
/m/0fh1cm	Boeuf à la mode	10.0	Dish	0	1	0	0
/m/0rd_7fj	Kellogg's Crispix cereal	9.92481250361	Food	1	0	0	0
/m/05n9367	Dry White Wine	9.92481250361	Food,Ingredient	1	0	0	1
/m/05n47my	Sugar Cube (Ingredient)	9.9248125036	Food,Ingredient	1	0	0	1
/m/0fsn52	Missouri Mule	9.90689059561	Beverage,Dish	0	1	1	0
/m/0gpx4f	Bagoong terong	9.90689059561	Food,Ingredient	1	0	0	1
/m/05n4pq2	Peach Brandy	9.87036471958	Food,Ingredient	1	0	0	1
/m/05n935t	Carpano	9.87036471958	Food,Ingredient	1	0	0	1
/m/04bdh_	Count Chocula (Brand)	9.80735492206	Food	1	0	0	0
/m/0j0_b7z	Bacardi rum	9.62935662008	Food,Ingredient	1	0	0	1
/m/047fwsn	Vallée d'Aoste Lard d'Arnad	9.58496250072	Dish,Food	1	1	0	0
/m/02hyp4	Sweetheart cake	9.58496250072	Dish,Food	1	1	0	0
/m/02pw8rn	Staten Island Ferry (Beverage)	9.58496250072	Beverage,Dish	0	1	1	0
/m/0gh8lsh	Snowball (Beverage)	9.58496250072	Beverage,Dish	0	1	1	0
/m/0905g_	Slinzega	9.58496250072	Dish,Food	1	1	0	0
/m/03g_yrx	Shlishkes	9.58496250072	Dish,Food	1	1	0	0
/m/07zbk_	Sev mamra	9.58496250072	Dish,Food	1	1	0	0
/m/088vrn	Rice water	9.58496250072	Dish,Food	1	1	0	0
/m/02z7820	Revelation (Beverage)	9.58496250072	Beverage,Dish	0	1	1	0
/m/05n9b69	Perroquet	9.58496250072	Beverage,Dish	0	1	1	0
/m/080db5j	Panada	9.58496250072	Dish,Food	1	1	0	0
/m/06wrmx	Nepali tea	9.58496250072	Beverage	0	0	1	0
/m/05p73jp	Mantecadas de Astorga	9.58496250072	Dish,Food	1	1	0	0
/m/02rjk4g	Lyonnaise potatoes	9.58496250072	Dish,Food	1	1	0	0
/m/049lvg	Kubanskaya	9.58496250072	Beverage	0	0	1	0
/m/0ddpfg	Kinilnat	9.58496250072	Dish,Food	1	1	0	0
/m/02w97gq	J. Wray and Nephew Ltd.	9.58496250072	Beverage	0	0	1	0
/m/03gnvjj	John Smiths	9.58496250072	Beverage	0	0	1	0
/m/03m2n2x	James Squire Amber Ale	9.58496250072	Beverage	0	0	1	0
/m/05n9bmx	Italian Sunset	9.58496250072	Beverage,Dish	0	1	1	0
/m/05khg_y	Highland Scottish Ale	9.58496250072	Beverage	0	0	1	0
/m/05cw71	Hershey's S'mores	9.58496250072	Food	1	0	0	0
/m/0c6qn4	Herrgårdsost	9.58496250072	Food	1	0	0	0
/m/026km7w	Fukujinzuke	9.58496250072	Dish,Food	1	1	0	0
/m/03rjn6	Fried-brain sandwich	9.58496250072	Dish,Food	1	1	0	0
/m/07zw4b	Financier (Dish)	9.58496250072	Dish,Food	1	1	0	0
/m/05np68	Citrus depressa	9.58496250072	Food	1	0	0	0
/m/06wrwc	Ceylon tea	9.58496250072	Beverage	0	0	1	0
/m/0dzxvn	Bubur kacang hijau	9.58496250072	Dish,Food	1	1	0	0
/m/03hn0g1	Banjo (Candy bar)	9.58496250072	Food	1	0	0	0
/m/02wwpwq	Abbamele	9.58496250072	Dish,Food	1	1	0	0
/m/03c7p2y	Aam papad	9.58496250072	Dish,Food	1	1	0	0
/m/0wz5nb8	Red anjou	9.49185309633	Food	1	0	0	0
/m/05n8_7l	Fraise de Bois liqueur	9.44294349585	Food,Ingredient	1	0	0	1
/m/05n4tnv	Mint leaf	9.36632221425	Food,Ingredient	1	0	0	1
/m/04n6sdf	Leading Edge Brands	9.32192809489	Beverage	0	0	1	0
/m/03f236	One-Balled Dictator	9.16992500144	Beverage,Dish	0	1	1	0
/m/02ttzl	Hanky-Panky cocktail	9.16992500144	Beverage,Dish	0	1	1	0
/m/0mtzjt3	Dark Horse Crooked Tree IPA	9.16992500144	Beverage	0	0	1	0
/m/0g912y	Caju amigo	9.16992500144	Beverage,Dish	0	1	1	0
/m/02qr5x6	Buffalo Pea	9.02236781303	Food	1	0	0	0
/m/0dyrs4	Blue Funnel-lily	9.02236781303	Food	1	0	0	0
/m/0b7b3hl	Wonton Soup	9.0	Dish	0	1	0	0
/m/0hnqhjg	Unbleached All-purpose flour	9.0	Ingredient	0	0	0	1
/m/05zkhv_	Serabi	9.0	Dish	0	1	0	0
/m/0ggg7n	Red bean soup (Singaporean Dish)	9.0	Dish	0	1	0	0
/m/0hzsk9c	Maboroshi Plum salt	9.0	Ingredient	0	0	0	1
/m/049xflj	Gundrook-Dheedo	9.0	Dish	0	1	0	0
/m/0k5stqc	Boneless Skinless Chicken Thighs	9.0	Ingredient	0	0	0	1
/m/05n2v1w	Sirop de Fraise	8.9772799235	Food,Ingredient	1	0	0	1
/m/05n935j	Schlichte	8.9772799235	Food,Ingredient	1	0	0	1
/m/05n4tcj	Passion Fruit Syrup	8.9772799235	Food,Ingredient	1	0	0	1
/m/05n9b82	Green mint syrup	8.9772799235	Food,Ingredient	1	0	0	1
/m/04yp3d8	cream of tartar	8.9772799235	Food,Ingredient	1	0	0	1
/m/05n4t2t	Almond flavored syrup	8.9772799235	Food,Ingredient	1	0	0	1
/m/05n6hrb	Paralyzer (Beverage)	8.90689059561	Beverage,Dish	0	1	1	0
/m/04qmqdg	Low Fat Granola With Raisins	8.90689059561	Food	1	0	0	0
/m/05n6m9h	Ectoplasm (Dish)	8.90689059561	Beverage,Dish	0	1	1	0
/m/04qmqdr	Low Fat Granola Without Raisins	8.88264304936	Food	1	0	0	0
/m/05n92z9	Picon (Ingredient)	8.87036471958	Food,Ingredient	1	0	0	1
/m/05n7_zr	Peach bitters	8.87036471958	Food,Ingredient	1	0	0	1
/m/05n6jkz	Blackberry Brandy (Ingredient)	8.87036471958	Food,Ingredient	1	0	0	1
/m/05n9bw1	Aromatic bitters	8.87036471958	Food,Ingredient	1	0	0	1
/m/02xzt_	Cinnamon Crunch Crispix	8.78135971352	Food	1	0	0	0
/m/05n4pqc	Jamaican Amber Rum	8.62935662008	Food,Ingredient	1	0	0	1
/m/05n1hz3	Golden Rum	8.62935662008	Food,Ingredient	1	0	0	1
/m/0dfxdyg	Yellow food coloring	8.58496250072	Ingredient	0	0	0	1
/m/07c8w5	Yakimochi	8.58496250072	Dish,Food	1	1	0	0
/m/05n3dvc	Wolfram (Beverage)	8.58496250072	Beverage,Dish	0	1	1	0
/m/04f28kj	Syzygium fibrosum	8.58496250072	Ingredient	0	0	0	1
/m/0gwfh2	Satsuma age	8.58496250072	Dish,Food	1	1	0	0
/m/03gycd2	Saeujeot	8.58496250072	Dish,Food	1	1	0	0
/m/09gxvs	Rubing	8.58496250072	Food	1	0	0	0
/m/0gx8q56	Roscoe's Hop House	8.58496250072	Beverage	0	0	1	0
/m/072m3d	Rigatoni con la Pajata	8.58496250072	Dish,Food	1	1	0	0
/m/08698t	Rajas con crema	8.58496250072	Dish,Food	1	1	0	0
/m/095ss2	Queijo coalho	8.58496250072	Food	1	0	0	0
/m/027mfjn	Pimm's Cup	8.58496250072	Beverage,Dish	0	1	1	0
/m/063wb2_	Old Elk Brown Ale	8.58496250072	Beverage	0	0	1	0
/m/05n2t_g	Montgomery (Dish)	8.58496250072	Beverage,Dish	0	1	1	0
/m/05n1j3b	Leite de Onça	8.58496250072	Beverage,Dish	0	1	1	0
/m/05k6g21	Lagunitas Maximus	8.58496250072	Beverage	0	0	1	0
/m/0b_ggq	Hushållsost	8.58496250072	Food	1	0	0	0
/m/090b55	Gyūhi	8.58496250072	Dish,Food	1	1	0	0
/m/05n7z6r	General Sherman (Dish)	8.58496250072	Beverage,Dish	0	1	1	0
/m/0dgy63	Frysk Hynder	8.58496250072	Beverage	0	0	1	0
/m/05n1gc1	French Connection (Dish)	8.58496250072	Beverage,Dish	0	1	1	0
/m/03d6jvs	Clams oreganata	8.58496250072	Dish,Food	1	1	0	0
/m/0dfxf2j	Chuck roast	8.58496250072	Food,Ingredient	1	0	0	1
/m/0412k9	Chinmi	8.58496250072	Dish,Food	1	1	0	0
/m/02rmzl7	Ching bo leung	8.58496250072	Dish,Food	1	1	0	0
/m/059_mf3	Chang Beer	8.58496250072	Beverage	0	0	1	0
/m/043m0l4	Cayman Sage	8.58496250072	Food	1	0	0	0
/m/05n6llv	Cape Cod (Dish)	8.58496250072	Beverage,Dish	0	1	1	0
/m/02r03s1	Brési	8.58496250072	Dish,Food	1	1	0	0
/m/04f2kb0	Black Apple	8.58496250072	Ingredient	0	0	0	1
/m/08hq2k	Bai Jiguan tea	8.58496250072	Beverage	0	0	1	0
/m/05zvscb	Alinazik kebab	8.58496250072	Dish,Food	1	1	0	0
/m/05n6n1c	Carbonated orange drink	8.49185309633	Food,Ingredient	1	0	0	1
/m/03qlsl2	Thymus moroderi	8.45943161864	Food	1	0	0	0
/m/04gvvzp	Dwarf skullcap	8.45943161864	Food	1	0	0	0
/m/0bf29h9	Beaked Hawk's-beard	8.45943161864	Food	1	0	0	0
/m/05n92r2	Melon liqueur	8.44294349585	Food,Ingredient	1	0	0	1
/m/05n7nt0	Honey Liqueur	8.44294349585	Food,Ingredient	1	0	0	1
/m/05n92qw	Amaretto Almond liqueur	8.44294349585	Food,Ingredient	1	0	0	1
/m/05n6mdf	Apple Vodka	8.33985000288	Food,Ingredient	1	0	0	1
/m/05n1hjv	Sazerac Rye Whiskey	8.28540221886	Food,Ingredient	1	0	0	1
/m/05v256z	Osake Kazu	8.28540221886	Food,Ingredient	1	0	0	1
/m/05n1h33	Panama (Beverage)	8.16992500144	Beverage,Dish	0	1	1	0
/m/05n7n9s	Madras (Dish)	8.16992500144	Beverage,Dish	0	1	1	0
/m/01384_	Jam (Ingredient)	8.16992500144	Food,Ingredient	1	0	0	1
/m/05n4w14	Duncan MacLeod (Dish)	8.16992500144	Beverage,Dish	0	1	1	0
/m/05n6klt	Bull Shot	8.16992500144	Beverage,Dish	0	1	1	0
/m/0gwrb2	Buknu	8.16992500144	Food,Ingredient	1	0	0	1
/m/026b0vg	Backdraft (Beverage)	8.16992500144	Beverage,Dish	0	1	1	0
/m/046vyt0	Tooheys Extra Dry Platinum	8.0	Beverage	0	0	1	0
/m/05v6862	Spinach quiche	8.0	Dish	0	1	0	0
/m/02vyjp8	Soup Number Five	8.0	Dish	0	1	0	0
/m/063k5l	Jenny Lind Soup	8.0	Dish,Food	1	1	0	0
/m/0hnqkjd	Emmer flour	8.0	Ingredient	0	0	0	1
/m/06p7gs	Boil-up	8.0	Dish	0	1	0	0
/m/0bgch9p	Beer BGI	8.0	Beverage	0	0	1	0
/m/05n7z26	Cactus Jack (Dish)	7.90689059561	Beverage,Dish	0	1	1	0
/m/0w7plf2	Mataz (Dish)	7.75488750216	Dish,Food	1	1	0	0
/m/05n930_	Common Market (Dish)	7.75488750216	Beverage,Dish	0	1	1	0
/m/0l8q1nn	Yazi Ginger Vodka	7.58496250072	Beverage,Dish	0	1	1	0
/m/07jz7_	Wingko	7.58496250072	Dish,Food	1	1	0	0
/m/0cz9tfk	Wedang Jahe	7.58496250072	Beverage,Dish	0	1	1	0
/m/04whjh	Toast Hawaii (German Dish)	7.58496250072	Dish,Food	1	1	0	0
/m/060tl9	Tlacoyo	7.58496250072	Dish,Food	1	1	0	0
/m/04n1qp0	Sooth (Ingredient)	7.58496250072	Food,Ingredient	1	0	0	1
/m/05n9bl4	Silverlake Slip	7.58496250072	Beverage,Dish	0	1	1	0
/m/02vqg_k	Seafood birdsnest	7.58496250072	Dish,Food	1	1	0	0
/m/09gpqg7	Scialatelli	7.58496250072	Dish,Food	1	1	0	0
/m/0h1ckc	Savoy Affair	7.58496250072	Beverage,Dish	0	1	1	0
/m/09gnmlf	Sagnarelli	7.58496250072	Dish,Food	1	1	0	0
/m/0272hln	Rinderbraten	7.58496250072	Dish,Food	1	1	0	0
/m/0h980f3	Red Russian	7.58496250072	Beverage,Dish	0	1	1	0
/m/04lsl1	Pinus johannis	7.58496250072	Food	1	0	0	0
/m/04ydqdm	Moustalevria	7.58496250072	Dish,Food	1	1	0	0
/m/02x58_l	Mixiote	7.58496250072	Dish,Food	1	1	0	0
/m/063hm3h	Mavericks Amber Ale	7.58496250072	Beverage	0	0	1	0
/m/0d88hh	Manchow soup	7.58496250072	Dish,Food	1	1	0	0
/m/08k0s2	Magie Noir	7.58496250072	Beverage,Dish	0	1	1	0
/m/05k6j04	Lost Coast Brewery Alleycat Amber	7.58496250072	Beverage	0	0	1	0
/m/05k6h_d	Lost Coast Brewery 8-Ball Stout	7.58496250072	Beverage	0	0	1	0
/m/05n995q	Herbsaint Frappé	7.58496250072	Beverage,Dish	0	1	1	0
/m/03gy109	Diot	7.58496250072	Dish,Food	1	1	0	0
/m/02rwxs4	Debrecener	7.58496250072	Dish,Food	1	1	0	0
/m/05t20dq	Cugat Congo	7.58496250072	Beverage,Dish	0	1	1	0
/m/0dfxf2s	Chili-garlic sauce	7.58496250072	Food,Ingredient	1	0	0	1
/m/05n5tl9	Charro Negro	7.58496250072	Beverage,Dish	0	1	1	0
/m/04313b	Cerpa	7.58496250072	Beverage	0	0	1	0
/m/07s4mc2	Casunziei	7.58496250072	Dish,Food	1	1	0	0
/m/04dqj0f	Castle Eden Ale	7.58496250072	Beverage	0	0	1	0
/m/07k5tk	Cart noodle	7.58496250072	Dish,Food	1	1	0	0
/m/04f1phk	California Goosefoot	7.58496250072	Food	1	0	0	0
/m/028b_0n	Bonchester cheese	7.58496250072	Food	1	0	0	0
/m/07s6zg0	Bloodhound (Beverage)	7.58496250072	Beverage,Dish	0	1	1	0
/m/09v3pl5	Biscotti Regina	7.58496250072	Dish,Food	1	1	0	0
/m/04f38zv	Billardiera cymosa	7.58496250072	Ingredient	0	0	0	1
/m/05ywn3q	Beton	7.58496250072	Beverage,Dish	0	1	1	0
/m/04f2vf8	Archirhodomyrtus beckleri	7.58496250072	Ingredient	0	0	0	1
/m/06gp19	Aloo pie	7.58496250072	Dish,Food	1	1	0	0
/m/04f3nqj	Acronychia oblongifolia	7.58496250072	Ingredient	0	0	0	1
/m/0j6wgy7	Rice, white, short-grain, cooked	7.45943161864	Food	1	0	0	0
/m/0j6wgy4	Rice, white, medium-grain, cooked	7.39231742278	Food	1	0	0	0
/m/0hh1gyg	Jameson Irish Whiskey (Ingredient)	7.28540221886	Food,Ingredient	1	0	0	1
/m/03mclnl	Yemenite citron	7.16992500144	Ingredient	0	0	0	1
/m/0h5r9qh	Top Foods Chunk Style Tuna in Oil 95g	7.16992500144	Food	1	0	0	0
/m/05n99bg	Jellybean (Dish)	7.16992500144	Beverage,Dish	0	1	1	0
/m/02w_9wf	Harrogate Nights	7.16992500144	Beverage,Dish	0	1	1	0
/m/05zz4js	Green Figwort	7.16992500144	Food	1	0	0	0
/m/0t52nhp	Feu (Dish)	7.16992500144	Dish,Food	1	1	0	0
/m/0mtzjt9	Dark Horse Amber Ale	7.16992500144	Beverage	0	0	1	0
/m/05t1zzs	Alexander II	7.16992500144	Beverage,Dish	0	1	1	0
/m/0663rq9	Very Best Blueberry Cobbler	7.0	Food	1	0	0	0
/m/03mg4r6	Talo	7.0	Dish	0	1	0	0
/m/04n4sr0	Satsivi	7.0	Dish	0	1	0	0
/m/0hnqhyk	SAF Perfect Rise Gourmet Yeast	7.0	Ingredient	0	0	0	1
/m/0dg30cd	Plain fat-free yogurt	7.0	Ingredient	0	0	0	1
/m/02p2_l5	Pares	7.0	Dish	0	1	0	0
/m/0c02gc9	Lalab	7.0	Dish	0	1	0	0
/m/026r8sq	Kinampay	7.0	Dish,Food	1	1	0	0
/m/04f3v1j	Gaultheria hispida	7.0	Ingredient	0	0	0	1
/m/0t539pk	Run down	6.90689059561	Dish,Food	1	1	0	0
/m/0x1xzcg	Duff (Dish)	6.90689059561	Dish,Food	1	1	0	0
/m/0gzkpy	Colombia (Beverage)	6.90689059561	Beverage,Dish	0	1	1	0
/m/0g5059k	Dean Regy	6.80735492206	Beverage	0	0	1	0
/m/074609q	Sainsbury's Bourbon Creams	6.75488750216	Food	1	0	0	0
/m/0hqwqhm	Wheat bran	6.58496250072	Food	1	0	0	0
/m/063hm7z	Valencia Wheat	6.58496250072	Beverage	0	0	1	0
/m/04ykttt	Tubetti	6.58496250072	Dish,Food	1	1	0	0
/m/09gbzrf	Tripoline	6.58496250072	Dish,Food	1	1	0	0
/m/025z9h8	Tekkadon	6.58496250072	Dish,Food	1	1	0	0
/m/06xb_k	Taiping houkui	6.58496250072	Beverage	0	0	1	0
/m/0ghs50x	Sweetener	6.58496250072	Food,Ingredient	1	0	0	1
/m/09_hwnl	Southwark Bitter	6.58496250072	Beverage	0	0	1	0
/m/0720d	Soup alla modenese	6.58496250072	Dish,Food	1	1	0	0
/m/07212	Soup alla Canavese	6.58496250072	Dish,Food	1	1	0	0
/m/09kk7w2	Smirnoff Ice Double Black	6.58496250072	Beverage,Food	1	0	1	0
/m/05n6hv0	Slammer Royale	6.58496250072	Beverage,Dish	0	1	1	0
/m/0l8nv0q	Sinfire	6.58496250072	Beverage,Dish	0	1	1	0
/m/02hv3gc	Shiner Bock	6.58496250072	Beverage	0	0	1	0
/m/02vqyn6	Saraswat cuisine	6.58496250072	Dish,Food	1	1	0	0
/m/0ggm5kg	salted butter	6.58496250072	Ingredient	0	0	0	1
/m/05n8_39	Ruby Dutchess	6.58496250072	Beverage,Dish	0	1	1	0
/m/02rwj17	Put chai ko	6.58496250072	Dish,Food	1	1	0	0
/m/05n8zzk	Prince of Wales (Dish)	6.58496250072	Beverage,Dish	0	1	1	0
/m/0458f9	Pickled pigs feet	6.58496250072	Dish,Food	1	1	0	0
/m/02rtk3_	Peanut butter bun	6.58496250072	Dish,Food	1	1	0	0
/m/02769gh	Mushimono	6.58496250072	Dish,Food	1	1	0	0
/m/05n7_bj	Man O'War (Dish)	6.58496250072	Beverage,Dish	0	1	1	0
/m/0gqnq8	Mancha manteles	6.58496250072	Dish,Food	1	1	0	0
/m/0hqwvs5	Macadamia nut	6.58496250072	Ingredient	0	0	0	1
/m/0ryvc7s	Lorna Doone (Dish)	6.58496250072	Dish,Food	1	1	0	0
/m/04y8sg0	Long vodka	6.58496250072	Beverage,Dish	0	1	1	0
/m/02z6828	Lai fun	6.58496250072	Dish,Food	1	1	0	0
/m/04dqhvr	Krombacher Pils	6.58496250072	Beverage	0	0	1	0
/m/03nsjgy	Kourabiedes	6.58496250072	Dish,Food	1	1	0	0
/m/026df1m	Koozh	6.58496250072	Dish,Food	1	1	0	0
/m/05n1g08	Crunk Juice (Beverage)	6.58496250072	Beverage,Dish	0	1	1	0
/m/0276s14	Cougnou	6.58496250072	Dish,Food	1	1	0	0
